7;dockyard;2870.00;9.50;1553.00;-1.57;0
8;arms_factory;2898.00;10.70;1506.00;0.55;0
8;arms_factory;2902.00;10.98;1513.00;3.21;0
8;arms_factory;2901.00;10.95;1511.00;4.77;0
8;arms_factory;2890.00;10.30;1509.00;1.16;0
8;arms_factory;2897.00;11.38;1512.00;5.28;0
8;arms_factory;2903.00;10.70;1505.00;0.20;0
8;industrial_complex;2899.00;11.53;1516.00;3.22;0
8;industrial_complex;2891.00;11.10;1513.00;5.88;0
8;industrial_complex;2888.00;10.10;1509.00;2.26;0
8;industrial_complex;2894.00;11.63;1512.00;0.11;0
8;industrial_complex;2898.00;10.75;1508.00;1.67;0
8;industrial_complex;2904.00;10.75;1515.00;5.79;0
8;bunker;2898.00;11.32;1512.00;0.71;0
8;bunker;2896.00;10.55;1506.00;4.83;0
8;bunker;2900.00;11.38;1516.00;0.11;0
8;bunker;2890.00;10.43;1510.00;2.78;0
9;arms_factory;3031.00;12.10;1513.00;4.77;0
9;arms_factory;3036.00;11.18;1520.00;1.16;0
9;arms_factory;3026.00;12.43;1513.00;5.28;0
9;arms_factory;3035.00;11.05;1520.00;0.20;0
9;arms_factory;3027.00;12.35;1514.00;3.22;0
9;arms_factory;3035.00;10.90;1521.00;5.88;0
9;industrial_complex;3033.00;12.23;1513.00;2.26;0
9;industrial_complex;3038.00;11.73;1519.00;0.11;0
9;industrial_complex;3034.00;12.15;1514.00;1.67;0
9;industrial_complex;3037.00;11.38;1520.00;5.79;0
9;industrial_complex;3033.00;12.05;1514.00;0.71;0
9;industrial_complex;3036.00;11.05;1521.00;4.83;0
9;bunker;3027.00;12.35;1514.00;0.11;0
9;bunker;3033.00;11.05;1519.00;2.78;0
9;bunker;3044.00;12.32;1516.00;5.44;0
9;bunker;3031.00;10.57;1522.00;2.17;0
9;bunker;3042.00;11.10;1521.00;3.38;0
10;arms_factory;3131.00;9.80;1566.00;5.28;0
10;arms_factory;3131.00;9.85;1554.00;0.20;0
10;arms_factory;3138.00;9.80;1549.00;3.22;0
10;arms_factory;3137.00;9.80;1562.00;5.88;0
10;arms_factory;3142.00;9.80;1557.00;2.26;0
10;arms_factory;3130.00;9.80;1560.00;0.11;0
10;industrial_complex;3138.00;9.80;1558.00;1.67;0
10;industrial_complex;3129.00;9.82;1561.00;5.79;0
10;industrial_complex;3130.00;10.00;1549.00;0.71;0
10;industrial_complex;3135.00;9.80;1561.00;4.83;0
10;industrial_complex;3143.00;9.82;1567.00;0.11;0
10;industrial_complex;3135.00;9.85;1554.00;2.78;0
10;bunker;3140.00;9.80;1568.00;5.44;0
10;bunker;3137.00;9.90;1546.00;2.17;0
10;bunker;3131.00;9.80;1563.00;3.38;0
10;bunker;3144.00;9.82;1561.00;1.22;0
10;bunker;3138.00;9.80;1550.00;5.34;0
10;bunker;3149.00;9.90;1552.00;5.45;0
11;arms_factory;3174.00;9.85;1619.00;3.22;0
11;arms_factory;3168.00;9.70;1623.00;5.88;0
11;arms_factory;3207.00;10.38;1639.00;2.26;0
11;arms_factory;3185.00;9.70;1625.00;0.11;0
11;arms_factory;3181.00;9.75;1631.00;1.67;0
11;arms_factory;3205.00;10.07;1631.00;5.79;0
11;industrial_complex;3179.00;9.85;1603.00;0.71;0
11;industrial_complex;3197.00;10.40;1624.00;4.83;0
11;industrial_complex;3179.00;10.75;1614.00;0.11;0
11;industrial_complex;3185.00;9.70;1625.00;2.78;0
11;industrial_complex;3209.00;10.40;1631.00;5.44;0
11;industrial_complex;3204.00;9.95;1631.00;2.17;0
11;bunker;3202.00;10.40;1647.00;3.38;0
11;bunker;3206.00;9.95;1634.00;1.22;0
11;bunker;3173.00;11.32;1611.00;5.34;0
11;bunker;3184.00;9.70;1619.00;5.45;0
11;bunker;3190.00;10.00;1616.00;3.29;0
11;bunker;3169.00;9.80;1619.00;5.95;0
11;bunker;3172.00;9.85;1619.00;2.33;0
11;bunker;3184.00;9.70;1626.00;3.89;0
11;bunker;3202.00;10.28;1625.00;1.73;0
11;bunker;3192.00;10.40;1627.00;4.40;0
11;bunker;3192.00;10.30;1643.00;0.78;0
11;bunker;3189.00;10.30;1640.00;2.34;0
11;bunker;3167.00;10.32;1611.00;0.18;0
11;bunker;3219.00;10.35;1636.00;2.84;0
12;arms_factory;3188.00;10.10;1666.00;2.26;0
12;arms_factory;3194.00;10.05;1664.00;0.11;0
12;arms_factory;3187.00;10.00;1667.00;1.67;0
12;arms_factory;3194.00;10.23;1665.00;5.79;0
12;arms_factory;3191.00;9.75;1663.00;0.71;0
12;arms_factory;3192.00;10.25;1666.00;4.83;0
12;industrial_complex;3184.00;9.68;1665.00;0.11;0
12;industrial_complex;3194.00;9.85;1662.00;2.78;0
12;industrial_complex;3183.00;9.70;1666.00;5.44;0
12;industrial_complex;3195.00;10.00;1663.00;2.17;0
12;industrial_complex;3192.00;9.73;1661.00;3.38;0
12;industrial_complex;3189.00;10.03;1665.00;1.22;0
12;naval_base;3180.00;9.60;1666.00;-2.09;1885
12;bunker;3190.00;10.13;1670.00;5.45;0
12;coastal_bunker;3187.00;9.50;1672.00;-2.09;0
12;dockyard;3187.00;9.57;1671.00;-2.09;0
13;arms_factory;3216.00;9.70;1722.00;1.67;0
13;arms_factory;3189.00;10.20;1703.00;5.79;0
13;arms_factory;3175.00;9.60;1703.00;0.71;0
13;arms_factory;3186.00;9.70;1715.00;4.83;0
13;arms_factory;3210.00;10.40;1711.00;0.11;0
13;arms_factory;3188.00;9.85;1709.00;2.78;0
13;industrial_complex;3210.00;10.40;1707.00;5.44;0
13;industrial_complex;3187.00;9.80;1705.00;2.17;0
13;industrial_complex;3212.00;10.05;1718.00;3.38;0
13;industrial_complex;3198.00;10.30;1709.00;1.22;0
13;industrial_complex;3210.00;10.40;1713.00;5.34;0
13;industrial_complex;3183.00;9.70;1712.00;5.45;0
13;naval_base;3168.00;9.50;1713.00;-1.82;1660
13;naval_base;3222.00;9.68;1723.00;-3.34;1434
13;naval_base;3173.00;9.50;1710.00;-2.21;1660
13;naval_base;3209.00;9.53;1726.00;-3.34;1434
13;naval_base;3185.00;9.50;1721.00;-2.90;1660
13;naval_base;3182.00;9.50;1695.00;-0.59;1885
13;bunker;3178.00;9.70;1700.00;0.78;0
13;bunker;3191.00;10.23;1702.00;2.34;0
13;bunker;3211.00;10.40;1713.00;0.18;0
13;bunker;3185.00;9.70;1713.00;2.84;0
13;bunker;3214.00;9.70;1723.00;5.50;0
13;bunker;3199.00;9.75;1716.00;2.24;0
13;bunker;3180.00;9.63;1706.00;3.45;0
13;bunker;3199.00;10.30;1706.00;1.29;0
13;bunker;3205.00;9.70;1718.00;2.85;0
13;bunker;3194.00;9.68;1722.00;5.51;0
13;coastal_bunker;3207.00;9.60;1725.00;-3.34;0
13;coastal_bunker;3172.00;9.50;1708.00;-1.11;0
13;coastal_bunker;3186.00;9.50;1699.00;-0.59;0
13;coastal_bunker;3191.00;9.55;1722.00;-2.90;0
13;coastal_bunker;3170.00;9.50;1712.00;-1.82;0
13;coastal_bunker;3222.00;9.68;1723.00;-3.34;0
13;dockyard;3185.00;9.57;1699.00;-0.59;0
14;arms_factory;2781.00;9.60;1461.00;0.71;0
14;arms_factory;2782.00;9.63;1460.00;4.83;0
14;arms_factory;2779.00;9.68;1456.00;0.11;0
14;arms_factory;2781.00;9.60;1464.00;2.78;0
14;arms_factory;2783.00;9.65;1463.00;5.44;0
14;arms_factory;2771.00;9.55;1464.00;2.17;0
14;industrial_complex;2782.00;9.70;1467.00;3.38;0
14;industrial_complex;2780.00;9.63;1467.00;1.22;0
14;industrial_complex;2780.00;9.63;1465.00;5.34;0
14;industrial_complex;2784.00;9.70;1469.00;5.45;0
14;industrial_complex;2777.00;9.70;1459.00;3.29;0
14;industrial_complex;2775.00;9.65;1468.00;5.95;0
14;naval_base;2773.00;9.50;1454.00;-0.46;5108
14;naval_base;2769.00;9.50;1463.00;-0.79;8546
14;bunker;2778.00;9.70;1455.00;1.73;0
14;bunker;2778.00;9.57;1464.00;4.40;0
14;bunker;2781.00;9.60;1464.00;0.78;0
14;bunker;2781.00;9.70;1457.00;2.34;0
14;coastal_bunker;2778.00;9.50;1462.00;-2.55;0
14;coastal_bunker;2772.00;9.53;1464.00;-0.79;0
14;dockyard;2768.00;9.50;1463.00;-0.79;0
15;arms_factory;2798.00;11.48;1496.00;0.11;0
15;arms_factory;2800.00;11.20;1497.00;2.78;0
15;arms_factory;2811.00;10.03;1500.00;5.44;0
15;arms_factory;2813.00;9.88;1501.00;2.17;0
15;arms_factory;2814.00;10.03;1499.00;3.38;0
15;arms_factory;2807.00;10.40;1498.00;1.22;0
15;industrial_complex;2807.00;10.25;1499.00;5.34;0
15;industrial_complex;2805.00;10.38;1498.00;5.45;0
15;industrial_complex;2802.00;10.40;1499.00;3.29;0
15;industrial_complex;2794.00;10.85;1499.00;5.95;0
15;industrial_complex;2795.00;11.15;1498.00;2.33;0
15;industrial_complex;2795.00;11.60;1493.00;3.89;0
15;naval_base;2808.00;9.57;1504.00;-2.68;2847
15;naval_base;2803.00;9.60;1502.00;-3.39;2847
15;naval_base;2789.00;9.55;1504.00;-3.34;2847
15;naval_base;2806.00;9.55;1503.00;-2.98;2847
15;bunker;2805.00;9.75;1501.00;0.18;0
15;bunker;2802.00;10.00;1500.00;2.84;0
15;bunker;2791.00;9.98;1501.00;5.50;0
15;bunker;2800.00;10.95;1491.00;2.24;0
15;bunker;2809.00;9.70;1503.00;3.45;0
15;bunker;2811.00;9.88;1501.00;1.29;0
15;bunker;2805.00;10.30;1494.00;2.85;0
15;bunker;2795.00;11.50;1491.00;5.51;0
15;bunker;2817.00;10.10;1493.00;1.90;0
15;coastal_bunker;2813.00;9.55;1505.00;-2.68;0
15;coastal_bunker;2806.00;9.55;1503.00;-2.98;0
15;coastal_bunker;2799.00;9.60;1503.00;-3.39;0
15;coastal_bunker;2791.00;9.55;1504.00;-3.34;0
15;dockyard;2812.00;9.60;1505.00;-2.68;0
16;arms_factory;2836.00;9.80;1484.00;5.44;0
16;arms_factory;2842.00;9.80;1489.00;2.17;0
16;arms_factory;2840.00;9.80;1486.00;3.38;0
16;arms_factory;2839.00;9.80;1487.00;1.22;0
16;arms_factory;2837.00;9.80;1496.00;5.34;0
16;arms_factory;2843.00;9.80;1488.00;5.45;0
16;industrial_complex;2840.00;9.80;1484.00;3.29;0
16;industrial_complex;2839.00;9.80;1490.00;5.95;0
16;industrial_complex;2837.00;9.80;1494.00;2.33;0
16;industrial_complex;2839.00;9.80;1488.00;3.89;0
16;industrial_complex;2838.00;9.80;1494.00;1.73;0
16;industrial_complex;2847.00;9.80;1488.00;4.40;0
16;bunker;2847.00;9.80;1492.00;0.78;0
16;bunker;2839.00;9.80;1493.00;2.34;0
16;bunker;2836.00;9.80;1486.00;0.18;0
16;bunker;2844.00;9.80;1487.00;2.84;0
16;bunker;2840.00;9.80;1497.00;5.50;0
16;bunker;2838.00;9.80;1493.00;2.24;0
17;arms_factory;2906.00;10.30;1487.00;3.38;0
17;arms_factory;2906.00;10.13;1490.00;1.22;0
17;arms_factory;2898.00;10.40;1482.00;5.34;0
17;arms_factory;2900.00;10.35;1491.00;5.45;0
17;arms_factory;2900.00;10.30;1493.00;3.29;0
17;arms_factory;2907.00;11.45;1475.00;5.95;0
17;industrial_complex;2904.00;10.20;1492.00;2.33;0
17;industrial_complex;2901.00;10.20;1480.00;3.89;0
17;industrial_complex;2905.00;10.35;1486.00;1.73;0
17;industrial_complex;2910.00;12.45;1481.00;4.40;0
17;industrial_complex;2910.00;10.65;1486.00;0.78;0
17;industrial_complex;2900.00;10.45;1489.00;2.34;0
17;bunker;2901.00;10.30;1481.00;0.18;0
17;bunker;2904.00;10.30;1489.00;2.84;0
17;bunker;2911.00;12.80;1481.00;5.50;0
17;bunker;2907.00;11.48;1476.00;2.24;0
17;bunker;2897.00;10.75;1487.00;3.45;0
17;bunker;2900.00;10.43;1487.00;1.29;0
18;arms_factory;2874.00;10.20;1495.00;5.34;0
18;arms_factory;2861.00;10.40;1508.00;5.45;0
18;arms_factory;2876.00;10.50;1498.00;3.29;0
18;arms_factory;2869.00;9.90;1502.00;5.95;0
18;arms_factory;2867.00;10.23;1504.00;2.33;0
18;arms_factory;2867.00;9.90;1496.00;3.89;0
18;industrial_complex;2861.00;10.40;1509.00;1.73;0
18;industrial_complex;2875.00;9.80;1503.00;4.40;0
18;industrial_complex;2873.00;9.85;1502.00;0.78;0
18;industrial_complex;2861.00;10.38;1505.00;2.34;0
18;industrial_complex;2879.00;10.38;1500.00;0.18;0
18;industrial_complex;2860.00;10.38;1510.00;2.84;0
18;bunker;2870.00;9.90;1504.00;5.50;0
18;bunker;2870.00;9.90;1499.00;2.24;0
18;bunker;2864.00;10.05;1499.00;3.45;0
18;bunker;2860.00;9.90;1500.00;1.29;0
18;bunker;2883.00;11.18;1493.00;2.85;0
18;bunker;2859.00;9.80;1496.00;5.51;0
18;bunker;2864.00;10.40;1507.00;1.90;0
18;bunker;2865.00;9.90;1495.00;6.02;0
19;arms_factory;2801.00;10.05;1411.00;3.29;0
19;arms_factory;2788.00;9.70;1406.00;5.95;0
19;arms_factory;2798.00;9.75;1422.00;2.33;0
19;arms_factory;2793.00;10.15;1405.00;3.89;0
19;arms_factory;2797.00;9.50;1422.00;1.73;0
19;arms_factory;2804.00;10.40;1406.00;4.40;0
19;industrial_complex;2801.00;10.07;1421.00;0.78;0
19;industrial_complex;2810.00;9.93;1406.00;2.34;0
19;industrial_complex;2801.00;10.20;1412.00;0.18;0
19;industrial_complex;2809.00;9.95;1406.00;2.84;0
19;industrial_complex;2799.00;9.95;1412.00;5.50;0
19;industrial_complex;2800.00;9.82;1408.00;2.24;0
19;naval_base;2788.00;9.50;1414.00;-1.57;8592
19;naval_base;2788.00;9.50;1423.00;-1.57;8592
19;naval_base;2788.00;9.50;1411.00;-2.36;8592
19;naval_base;2794.00;9.57;1419.00;-3.39;5108
19;naval_base;2786.00;9.50;1405.00;-2.03;8592
19;naval_base;2795.00;9.50;1424.00;-1.82;5108
19;naval_base;2798.00;9.50;1418.00;-2.36;5108
19;bunker;2793.00;9.65;1411.00;3.96;0
19;bunker;2788.00;9.68;1408.00;1.80;0
19;bunker;2800.00;10.07;1422.00;4.46;0
19;bunker;2798.00;9.78;1412.00;6.03;0
19;bunker;2793.00;10.05;1402.00;2.41;0
19;bunker;2800.00;9.82;1408.00;0.25;0
19;bunker;2806.00;10.40;1403.00;1.45;0
19;bunker;2792.00;9.70;1414.00;4.47;0
19;bunker;2790.00;9.70;1421.00;0.85;0
19;bunker;2809.00;9.95;1406.00;3.52;0
19;bunker;2790.00;9.70;1416.00;5.08;0
19;bunker;2789.00;9.70;1404.00;2.92;0
19;coastal_bunker;2786.00;9.50;1407.00;-2.36;0
19;coastal_bunker;2795.00;9.50;1423.00;-1.82;0
19;coastal_bunker;2790.00;9.50;1412.00;-1.57;0
19;coastal_bunker;2793.00;9.55;1421.00;-3.39;0
19;coastal_bunker;2792.00;9.55;1424.00;-3.14;0
19;coastal_bunker;2786.00;9.50;1406.00;-2.03;0
19;coastal_bunker;2798.00;9.65;1416.00;-2.36;0
19;dockyard;2789.00;9.50;1413.00;-1.57;0
20;arms_factory;2870.00;12.63;1432.00;2.33;0
20;arms_factory;2869.00;12.57;1424.00;3.89;0
20;arms_factory;2877.00;12.50;1425.00;1.73;0
20;arms_factory;2878.00;11.05;1438.00;4.40;0
20;arms_factory;2871.00;12.53;1430.00;0.78;0
20;arms_factory;2870.00;12.38;1433.00;2.34;0
20;industrial_complex;2870.00;12.57;1425.00;0.18;0
20;industrial_complex;2879.00;12.10;1425.00;2.84;0
20;industrial_complex;2880.00;10.65;1438.00;5.50;0
20;industrial_complex;2874.00;11.40;1430.00;2.24;0
20;industrial_complex;2877.00;11.10;1440.00;3.45;0
20;industrial_complex;2868.00;12.85;1426.00;1.29;0
20;bunker;2871.00;11.68;1434.00;2.85;0
20;bunker;2875.00;11.70;1428.00;5.51;0
20;bunker;2881.00;10.53;1436.00;1.90;0
20;bunker;2883.00;10.23;1425.00;6.02;0
20;bunker;2867.00;12.90;1431.00;6.12;0
20;bunker;2873.00;12.20;1425.00;3.96;0
21;arms_factory;2883.00;9.70;1395.00;1.73;0
21;arms_factory;2904.00;9.88;1386.00;4.40;0
21;arms_factory;2902.00;9.60;1383.00;0.78;0
21;arms_factory;2884.00;9.75;1395.00;2.34;0
21;arms_factory;2906.00;9.75;1386.00;0.18;0
21;arms_factory;2898.00;9.68;1384.00;2.84;0
21;industrial_complex;2903.00;10.63;1390.00;5.50;0
21;industrial_complex;2907.00;9.75;1386.00;2.24;0
21;industrial_complex;2889.00;9.95;1390.00;3.45;0
21;industrial_complex;2896.00;10.80;1391.00;1.29;0
21;industrial_complex;2904.00;10.10;1387.00;2.85;0
21;industrial_complex;2891.00;10.03;1390.00;5.51;0
21;naval_base;2875.00;9.50;1389.00;-0.24;5505
21;naval_base;2897.00;9.50;1381.00;0.00;8918
21;naval_base;2894.00;9.50;1384.00;-0.79;5505
21;bunker;2900.00;10.93;1391.00;3.96;0
21;bunker;2894.00;10.03;1388.00;1.80;0
21;bunker;2894.00;10.53;1394.00;4.46;0
21;bunker;2885.00;9.82;1393.00;6.03;0
21;bunker;2904.00;10.10;1387.00;2.41;0
21;coastal_bunker;2908.00;9.50;1384.00;0.00;0
21;coastal_bunker;2877.00;9.50;1389.00;-0.24;0
21;coastal_bunker;2890.00;9.50;1385.00;-0.79;0
21;dockyard;2903.00;9.57;1383.00;0.00;0
22;arms_factory;2863.00;11.38;1398.00;0.78;0
22;arms_factory;2861.00;11.15;1396.00;2.34;0
22;arms_factory;2862.00;11.03;1396.00;0.18;0
22;arms_factory;2874.00;10.23;1403.00;2.84;0
22;arms_factory;2874.00;10.23;1403.00;5.50;0
22;arms_factory;2876.00;10.10;1401.00;2.24;0
22;industrial_complex;2873.00;9.73;1395.00;3.45;0
22;industrial_complex;2874.00;9.70;1393.00;1.29;0
22;industrial_complex;2870.00;9.60;1392.00;2.85;0
22;industrial_complex;2871.00;10.18;1400.00;5.51;0
22;industrial_complex;2868.00;10.50;1399.00;1.90;0
22;industrial_complex;2868.00;10.50;1399.00;6.02;0
22;naval_base;2865.00;9.50;1388.00;0.59;5505
22;naval_base;2868.00;9.50;1390.00;0.00;5505
22;naval_base;2871.00;9.50;1389.00;-0.46;5505
22;bunker;2863.00;11.63;1399.00;4.46;0
22;bunker;2870.00;9.70;1393.00;6.03;0
22;bunker;2867.00;10.35;1397.00;2.41;0
22;bunker;2875.00;9.93;1399.00;0.25;0
22;bunker;2874.00;9.73;1394.00;1.45;0
22;bunker;2865.00;9.68;1390.00;4.47;0
22;coastal_bunker;2868.00;9.50;1390.00;0.00;0
22;coastal_bunker;2863.00;9.50;1387.00;0.59;0
22;coastal_bunker;2872.00;9.50;1390.00;-0.46;0
22;dockyard;2868.00;9.53;1391.00;0.00;0
23;arms_factory;2793.00;9.80;1449.00;0.18;0
23;arms_factory;2793.00;9.80;1451.00;2.84;0
23;arms_factory;2790.00;9.70;1446.00;5.50;0
